ds,sortby,pushed,language,repo_count,repo_data_count
2022-07-21,,026_6month,c,25496,0
2022-07-21,,026_6month,go,16775,0
2022-07-21,,026_6month,r,15112,0
2022-07-21,,026_6month,rust,9255,0
2022-07-21,,026_6month,terraform,3458,0
2022-07-21,,026_6month,scala,1843,0
2022-07-21,,026_6month,elixir,1518,0
2022-07-21,,026_6month,assembly,1491,0
2022-07-21,,026_6month,haskell,1191,0
2022-07-21,,026_6month,verilog,688,0
2022-07-21,,026_6month,fortran,664,0
2022-07-21,,026_6month,ocaml,412,0
2022-07-21,,026_6month,erlang,155,0
2022-07-21,,026_6month,coq,90,0
2022-07-21,,026_6month,ada,88,0
2022-07-21,,026_6month,sml,56,0
2022-07-21,,026_6month,lean,33,0
2022-07-21,,026_6month,agda,32,0
2022-07-21,,026_6month,isabelle,23,0
2022-07-21,,026_6month,idris,17,0
2022-07-21,,026_6month,tla,17,0
2022-07-21,,052_1year,python,182611,0
2022-07-21,,052_1year,java,135892,0
2022-07-21,,052_1year,c++,75438,0
2022-07-21,,052_1year,c,42541,0
2022-07-21,,052_1year,go,25471,0
2022-07-21,,052_1year,r,24236,0
2022-07-21,,052_1year,rust,13163,0
2022-07-21,,052_1year,terraform,5259,0
2022-07-21,,052_1year,scala,2935,0
2022-07-21,,052_1year,assembly,2457,0
2022-07-21,,052_1year,elixir,2175,0
2022-07-21,,052_1year,haskell,1896,0
2022-07-21,,052_1year,verilog,1196,0
2022-07-21,,052_1year,fortran,1008,0
2022-07-21,,052_1year,ocaml,598,0
2022-07-21,,052_1year,erlang,245,0
2022-07-21,,052_1year,ada,123,0
2022-07-21,,052_1year,coq,123,0
2022-07-21,,052_1year,sml,97,0
2022-07-21,,052_1year,agda,52,0
2022-07-21,,052_1year,lean,49,0
2022-07-21,,052_1year,isabelle,33,0
2022-07-21,,052_1year,idris,25,0
2022-07-21,,052_1year,tla,24,0
2022-07-21,,156_3year,python,527872,0
2022-07-21,,156_3year,java,439851,0
2022-07-21,,156_3year,c++,171847,0
2022-07-21,,156_3year,c,95758,0
2022-07-21,,156_3year,r,59416,0
2022-07-21,,156_3year,go,49677,0
2022-07-21,,156_3year,rust,22030,0
2022-07-21,,156_3year,terraform,10357,0
2022-07-21,,156_3year,scala,6795,0
2022-07-21,,156_3year,assembly,5909,0
2022-07-21,,156_3year,haskell,4215,0
2022-07-21,,156_3year,elixir,4072,0
2022-07-21,,156_3year,verilog,2799,0
2022-07-21,,156_3year,fortran,2015,0
2022-07-21,,156_3year,ocaml,1161,0
2022-07-21,,156_3year,erlang,593,0
2022-07-21,,156_3year,coq,318,0
2022-07-21,,156_3year,ada,261,0
2022-07-21,,156_3year,sml,236,0
2022-07-21,,156_3year,agda,114,0
2022-07-21,,156_3year,lean,88,0
2022-07-21,,156_3year,isabelle,62,0
2022-07-21,,156_3year,tla,54,0
2022-07-21,,156_3year,idris,52,0
2022-07-21,,alltime,java,999996,0
2022-07-21,,alltime,python,814345,0
2022-07-21,,alltime,c++,298720,0
2022-07-21,,alltime,c,190047,0
2022-07-21,,alltime,r,122806,0
2022-07-21,,alltime,go,76019,0
2022-07-21,,alltime,rust,26962,0
2022-07-21,,alltime,scala,18445,0
2022-07-21,,alltime,terraform,12546,0
2022-07-21,,alltime,haskell,10495,0
2022-07-21,,alltime,assembly,9728,0
2022-07-21,,alltime,elixir,7689,0
2022-07-21,,alltime,verilog,4458,0
2022-07-21,,alltime,fortran,3451,0
2022-07-21,,alltime,ocaml,2407,0
2022-07-21,,alltime,erlang,2273,0
2022-07-21,,alltime,coq,537,0
2022-07-21,,alltime,ada,479,0
2022-07-21,,alltime,sml,455,0
2022-07-21,,alltime,agda,212,0
2022-07-21,,alltime,idris,146,0
2022-07-21,,alltime,isabelle,101,0
2022-07-21,,alltime,lean,100,0
2022-07-21,,alltime,tla,74,0
